nazwa_stopu,kategoria,alloy_key,folder_1000x,image_path,image_filename,grubosc_mm,T_aust_C,t_aust_min,T_hart_C,t_hart_min,Rm_MPa,Rp02_MPa,A_pct,impact_J,HB,HB_skala,chem_C,chem_Si,chem_Mn,chem_S,chem_P,chem_Mg,chem_Cu,chem_Ni
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-158.jpg,4Si_950-90-300-120_25mm_1000x-158.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-159.jpg,4Si_950-90-300-120_25mm_1000x-159.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-160.jpg,4Si_950-90-300-120_25mm_1000x-160.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-161.jpg,4Si_950-90-300-120_25mm_1000x-161.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-162.jpg,4Si_950-90-300-120_25mm_1000x-162.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-163.jpg,4Si_950-90-300-120_25mm_1000x-163.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-164.jpg,4Si_950-90-300-120_25mm_1000x-164.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-165.jpg,4Si_950-90-300-120_25mm_1000x-165.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-166.jpg,4Si_950-90-300-120_25mm_1000x-166.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-167.jpg,4Si_950-90-300-120_25mm_1000x-167.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-168.jpg,4Si_950-90-300-120_25mm_1000x-168.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-169.jpg,4Si_950-90-300-120_25mm_1000x-169.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-170.jpg,4Si_950-90-300-120_25mm_1000x-170.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-171.jpg,4Si_950-90-300-120_25mm_1000x-171.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-172.jpg,4Si_950-90-300-120_25mm_1000x-172.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-173.jpg,4Si_950-90-300-120_25mm_1000x-173.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-174.jpg,4Si_950-90-300-120_25mm_1000x-174.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-175.jpg,4Si_950-90-300-120_25mm_1000x-175.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-176.jpg,4Si_950-90-300-120_25mm_1000x-176.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-177.jpg,4Si_950-90-300-120_25mm_1000x-177.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-178.jpg,4Si_950-90-300-120_25mm_1000x-178.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-179.jpg,4Si_950-90-300-120_25mm_1000x-179.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-180.jpg,4Si_950-90-300-120_25mm_1000x-180.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-181.jpg,4Si_950-90-300-120_25mm_1000x-181.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-182.jpg,4Si_950-90-300-120_25mm_1000x-182.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-183.jpg,4Si_950-90-300-120_25mm_1000x-183.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-184.jpg,4Si_950-90-300-120_25mm_1000x-184.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-185.jpg,4Si_950-90-300-120_25mm_1000x-185.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-186.jpg,4Si_950-90-300-120_25mm_1000x-186.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-187.jpg,4Si_950-90-300-120_25mm_1000x-187.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-188.jpg,4Si_950-90-300-120_25mm_1000x-188.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-189.jpg,4Si_950-90-300-120_25mm_1000x-189.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-190.jpg,4Si_950-90-300-120_25mm_1000x-190.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-191.jpg,4Si_950-90-300-120_25mm_1000x-191.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-192.jpg,4Si_950-90-300-120_25mm_1000x-192.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-193.jpg,4Si_950-90-300-120_25mm_1000x-193.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-194.jpg,4Si_950-90-300-120_25mm_1000x-194.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-195.jpg,4Si_950-90-300-120_25mm_1000x-195.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-196.jpg,4Si_950-90-300-120_25mm_1000x-196.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-197.jpg,4Si_950-90-300-120_25mm_1000x-197.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-198.jpg,4Si_950-90-300-120_25mm_1000x-198.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-199.jpg,4Si_950-90-300-120_25mm_1000x-199.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
4Si_950-90-300-120_25mm_*,poprawne_adi,4 Si,POPRAWNE_ADI\4Si.300.25mm_1000x,POPRAWNE_ADI\4Si.300.25mm_1000x\4Si_950-90-300-120_25mm_1000x-200.jpg,4Si_950-90-300-120_25mm_1000x-200.jpg,25.0,950,90,300,120,1486.7,1193.7,4.9,91.4,421.0,HB_nadpisane,3.0,4.1,0.36,0.01,0.04,0.043,0.05,0.07
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-001.jpg,3.6Si_950-90-340-120_25mm_1000x-001.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-002.jpg,3.6Si_950-90-340-120_25mm_1000x-002.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-003.jpg,3.6Si_950-90-340-120_25mm_1000x-003.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-004.jpg,3.6Si_950-90-340-120_25mm_1000x-004.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-005.jpg,3.6Si_950-90-340-120_25mm_1000x-005.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-006.jpg,3.6Si_950-90-340-120_25mm_1000x-006.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-007.jpg,3.6Si_950-90-340-120_25mm_1000x-007.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-008.jpg,3.6Si_950-90-340-120_25mm_1000x-008.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-009.jpg,3.6Si_950-90-340-120_25mm_1000x-009.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-010.jpg,3.6Si_950-90-340-120_25mm_1000x-010.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-011.jpg,3.6Si_950-90-340-120_25mm_1000x-011.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-012.jpg,3.6Si_950-90-340-120_25mm_1000x-012.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-013.jpg,3.6Si_950-90-340-120_25mm_1000x-013.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-014.jpg,3.6Si_950-90-340-120_25mm_1000x-014.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-015.jpg,3.6Si_950-90-340-120_25mm_1000x-015.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-016.jpg,3.6Si_950-90-340-120_25mm_1000x-016.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-017.jpg,3.6Si_950-90-340-120_25mm_1000x-017.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-018.jpg,3.6Si_950-90-340-120_25mm_1000x-018.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-019.jpg,3.6Si_950-90-340-120_25mm_1000x-019.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-020.jpg,3.6Si_950-90-340-120_25mm_1000x-020.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
3.6Si_950-90-340-120_25mm_*,poprawne_adi,3.6 Si,POPRAWNE_ADI\3.6Si.340.25mm_1000x,POPRAWNE_ADI\3.6Si.340.25mm_1000x\3.6Si_950-90-340-120_25mm_1000x-021.jpg,3.6Si_950-90-340-120_25mm_1000x-021.jpg,25.0,950,90,340,120,1292.7,1068.3,7.4,145.5,353.0,HB_nadpisane,3.2,3.6,0.32,0.01,0.05,0.039,0.05,0.05
